text_hash,semantic_seat_level,semantic_row_position,semantic_winning_route,semantic_name_status,semantic_identity_check,semantic_distribution_type,semantic_visibility,semantic_is_fc_early,semantic_is_random,semantic_source,semantic_schema_version
a10701081f549694b6193fa08cd6b57c7e66091ea8f2b562746b0362842cbf22,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a107828628b6021b23b72ae21efac27292cca1bd7e033670949ef4d23e8abb51,バルコニー,後方,FC初期,不明,対応不可,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a107de647fa22094fb4a118cc23ad71d2d689de09acbb1e8e890e25c60143cb2,不明,不明,不明,不明,不明,番手選択,通常,0,0,qwen15_reused,target_free_semantic_v1
a10c9e3cebfca5f9da3800c8285332e966bc2c69347c2470062d865894eabc2e,不明,不明,不明,名義変更可,確認なし,番手選択,通常,1,0,qwen15_reused,target_free_semantic_v1
a1195968127096c9bdf235b9572c701a3a6cd13a63b4dd73d3ae2b54f146f2d5,アリーナ,不明,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a11bc585433a3de31d32aec938daafb5bec52667962e83c2bd43b5bbe903e1c6,不明,不明,FC初期,本人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a11eddea471d6939bd08d8d6a9cace2b9ec3d1cdfc8e4682c88a3e84fc6b72da,不明,不明,FC初期,本人名義,確認あり,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a12b073ca275441ce96cdd78e089a1f8851d2001bfe22fd10be819195060005f,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a13494bffcdd9d651d29ef94074a0c468e1477200f8bee3cd68b8e8b3c727740,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a14452d34d9a4a5ffa92b4f6f71bb660b5bc293c050a228a078cb355154afa78,不明,不明,不明,他人名義,確認なし,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a1639f65c500034ffdd66cd38f0edbd16edb65b8e18670272e672431d41bf2e9,不明,不明,制作開放,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a16b46c4cf303cf3ffc5e118ec8d868aa14080493efb1986a3018598a05435d2,不明,不明,FC初期,本人名義,確認あり,同行,不明,1,0,qwen15_reused,target_free_semantic_v1
a174829c3ad7c7ad553eb2c6583231032adeb26a0e6d44f4783909508a2108cc,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a18ad15a08e8cd9b268dfd1f66e35e5e6f4f3e17eb5b7f38bc003f08df890241,不明,不明,不明,名義変更可,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a18fceff30542637f9b2175b643e8d133e224a6928f6256df73c624f73bb34f5,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a19071aefe6c575f3ed32eb0d03034e7367433f896c478e10f5891bc598e0251,不明,不明,FC初期,不明,不明,不明,通常,1,0,qwen15_reused,target_free_semantic_v1
a1a4e30e95d6cdfabc9c7d846c9f672600c1065be8ee99f06aed605a7a186c62,不明,不明,不明,他人名義,不明,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
a1abb7b61e3be30b7fb6c691aa353fe9611e9707831f1845a946fd7ed375fc94,バルコニー,後方,不明,名義変更可,不明,単独,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a1b8b7dfc34b626dc218d681d4b2ece3a01ddbf5e0e63f3e902714bde740c2f6,スタンド,後方,復活,不明,不明,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a1c3b17f654c5ffab71bfb882fded57290e5a7b2ec039dd6a8d8c26b6b4c15d1,スタンド,中列,FC初期,名義変更可,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a1e9fadc7d64a19005db922b716914f081fa45da81072365ea9e63e826299aa9,バルコニー,中列,不明,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a1f7cb390f9f55903e1b0d2963dcdfd22fe8b24284ae4475172e9306a8b14892,アリーナ,中列,FC初期,本人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a200a009de778b650a3ac754b7a7b19aab90a718e2429805e0828578a312f44f,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a2088970a5a8b2e65c3a02248f3424cf560c75fc89168ce9acc2c973c73bd4c3,バルコニー,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a215000443c3800d20f221095f42a41db01f9909955894767b44d641078f955e,不明,不明,不明,不明,不明,不明,不明,0,0,parse_error,target_free_semantic_v1
a21ccca8ba68482804e96b4f8732ae69ac617409a77ab0906a88debb54d61fbb,不明,不明,FC初期,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a21d50b221423754c5663538decf61c918a51e3e9d5f9f10ba58d4d07fe2a8bd,アリーナ,後方,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a21dba430b0152a2e4e458971582700e2a43243bed394d633730262a2295980b,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a220c66278b37fa745ebdaa862a5374d76aaad819c62db1f1079875382b03653,不明,不明,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a23c2f6c54fe68d1733997d5d6c5039a5cd7b19ee16786be296def9dfcc1c4e6,不明,不明,不明,不明,不明,ランダム,不明,0,0,qwen15_reused,target_free_semantic_v1
a2412a100a09c8b5a9173054b1e7f6d0d27cda6fdcc9701dba3c401aa66ead95,スタンド,中列,復活,不明,不明,不明,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
a2447166d563824dbc3866977e5e5b2d2c201d203d53ec55e82cff5bf4b0f07b,不明,不明,FC初期,名義変更可,確認あり,不明,通常,0,0,qwen15_reused,target_free_semantic_v1
a266392e7cd0793dda55ed8859b510e3c22898ce0b7c0957e877f675153cbf00,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a2679becf37d5abc87b20b76fd997399524f0a7978d43ab98fa258d476544286,不明,不明,不明,他人名義,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a2724c71b38d2c6510ee52402cad241f28d5d3cc3a58b2de21f1f00ce1d78c08,バルコニー,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a2814e04f3f4e3ec1939b68401f22908a50ea3ef1ffc95f5e98a28ceb6650ae2,不明,不明,FC初期,不明,不明,番手選択,通常,0,0,qwen15_reused,target_free_semantic_v1
a287e5c931e8e408ab89744ffa559886e9c4ff08390530cc4805e5cc10f81683,バルコニー,前方,FC初期,不明,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a297df8d5a04035d3d9aa686bccf862895702f1892aed870ee5e727e4b7a8dfd,不明,不明,制作開放,名義変更可,確認あり,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
a2aa96d2f5bfb888c59e98843460be434afd2f53b40de5610d5916b88b4e49b3,スタンド,最前,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a2acda743ebf1de416fb437822770a461ab765a6a34a70e5d611259a9b0d6a93,立見,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a2e62d4d8e4f3fade69ffa9e524495d2a299dbad784cc8dc30074b308db4a57c,アリーナ,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a2fc72b51bd70b2834c106825e141e5b15305a4480f31b58a9283ef2f9f45190,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a30b118011b896089583d73865df6b6f4160a820a73524432c84d1d65e5569a4,不明,不明,不明,不明,不明,番手選択,不明,0,0,qwen15_reused,target_free_semantic_v1
a3170fe15fc71bfe37dfd0fcf9ca1608e24d3d1a0507c7e9f78e8c753d8c7366,不明,不明,不明,名義変更可,確認あり,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a31c17d3838564b95176b3ab31e29ee6d507ce8c0a7cd4b8bbf9229d9cf16e87,不明,不明,不明,他人名義,不明,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
a31f05738e788a8af60ef9c0be78e6447fe5015b79821aefab63963cf1e52f27,不明,不明,FC初期,本人名義,確認なし,同行,不明,1,0,qwen15_reused,target_free_semantic_v1
a320cbc1c07de57577404bc98c61756bf4a1c554ba7c4c0d3a138408f18d0781,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a32371ea6c116bba1db5d62217968fa033a993c008af1a6a498a7b2001914b38,不明,後方,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a32ff619d39330ca9a0206b5091c50b4cb3bebe3001a3d36bef6798956927c94,不明,不明,不明,不明,確認なし,QR譲渡,不明,0,0,qwen15_reused,target_free_semantic_v1
a3372078b4b970794313d2ebcc9893915315baa5a51f3a79d8e3350b756978ed,バルコニー,不明,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a343aa453adb92aa6e7face3868be9ab90c8905cc219e98c4b691291451ede5c,スタンド,不明,復活,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a352bac213f5932b25e9dfe3371df38f7b7454e4bcd63ea491b982dfdbb6b527,アリーナ,前方,FC初期,不明,確認あり,同行,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a352f3f53dab3bc4928f0d4dd5c6983ef2342f07b19a20f177ec6279437a8fec,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a35809dc5b8b907efeb01648771760db0ecfeaf34ac0d7cc85dab154e1900bb8,不明,不明,復活,不明,不明,番手選択,不明,0,0,qwen15_reused,target_free_semantic_v1
a35d3bd17e6ed4245e5eab057553d1c7c6f15dd87ba9aff330defb855b5aaf26,不明,不明,FC初期,不明,不明,単独,不明,1,0,qwen15_reused,target_free_semantic_v1
a361bf969187b5342dad1ef5193edbd316a064d413ac9668ad457c7fde43a32b,不明,不明,不明,不明,対応不可,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a36b6ede97796a7c9c02115c9a82260a58ca59f47a059ac95cc1b5d0881e822e,不明,不明,不明,不明,不明,QR譲渡,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3762f8484f74d007a411ea0e0893e8ac2a123c78f997d658c58013c508937f7,バルコニー,後方,復活,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a37887aafcd93acf143710ac12b28d5d246396dc7235f85259346876b2d24ebb,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a37b42d0b2363836793c68f7d6330eb2b8e4bb57e42158000c60a58c4c4486b8,バルコニー,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a386cfcc11fc551982d61aaaa60a1230712e256ee273e4457501227435138a04,スタンド,前方,FC初期,不明,確認あり,同行,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
a38823c6c98dd96d20db264ba30e512a308e8392a7ec2c47741511615f8cab91,アリーナ,不明,制作開放,本人名義,対応不可,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a38bfcaad00bf8d6742653d9fcf14b35cf12d29110390fda8d88987c3e2e69d6,不明,不明,不明,他人名義,確認なし,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
a39c8a93d22bb4e77e5e60d7e8fa89073b5d44000af147a585a936f0b8ef03ec,不明,不明,不明,名義変更可,確認あり,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a3a35ea2a075e81715b1450e06bf7970dd22e5cdc82bcd8c855cbbbf6adfbb25,スタンド,中列,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3c198536582adb0fd5ba84b720e4edd38f1f15a4f153b5c38cea47d34269235,不明,不明,不明,不明,不明,同行,通常,0,0,qwen15_reused,target_free_semantic_v1
a3c5bdc273160927e6b42bc7f20ba16b780da304ea768a0bc081ed93a67f5ee3,不明,不明,不明,名義変更可,確認あり,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
a3c9dcaf76bbb60104a8e874498d5b5a7537f5b800710081286a4ea61c5962e3,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3cd3d4ece69a6ad23a82651306164a970ae3e0749145cc79dc832a9c58bee17,バルコニー,前方,FC初期,不明,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3d3944a324671e7f9c9acadb99400f9adeb4d15bab01d0dd395bcc553f22f72,スタンド,中列,復活,他人名義,確認あり,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3dae92962cf3906d3afb9f62395b68e371e4448c0e686e652d173a65b3c59ae,不明,不明,不明,本人名義,確認あり,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a3e73e423f27e839b138306d3d0fdc3186ae747bfa5341526d3cd6735d2cda4f,アリーナ,不明,不明,不明,不明,不明,不明,1,0,qwen_semantic_compact,target_free_semantic_v1
a4099ef480943be9105a6c8190fe916eae9ea6ba3319451fd025651bf26d0f47,スタンド,前方,FC初期,本人名義,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a40d3f17bf770481b81027156a189a35e06a1e31a5a6e2e1104f4182c77883b2,不明,不明,不明,女性名義,確認あり,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a410113985c357f6fec29be30f8d4d511908737c31ece4f89514737e62d81d07,スタンド,不明,不明,不明,確認あり,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4118b06b619a0fe68c149434cb0ea1374a6cbcfe7bcd2ec4649c04e45fa901f,不明,不明,不明,他人名義,確認あり,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
a41e7b1798f3d39bb3175c77e2712412d9bc18babb7b92b4ab83c97398b431ee,不明,不明,不明,不明,不明,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
a41f7641c0b01a5e968c23974a7a61c0c78f92a24b343129b8aa43323170ee54,不明,不明,不明,名義変更可,不明,不明,通常,0,0,qwen15_reused,target_free_semantic_v1
a4238a53c2ae77f8d84d61f755fa39cf01b81363b83c1f30704098bb5099c290,不明,不明,不明,名義変更可,不明,同行,見切れ,1,0,qwen15_reused,target_free_semantic_v1
a42954663dc5403e421f83f6d79814dc03805108d133d2b75e0437839fc967ec,不明,不明,不明,本人名義,不明,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
a43b11f444fa575895ae9107862e9d807e1492f8fdfc930d057a8875b7ae4cb3,不明,不明,不明,名義変更可,不明,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
a43ddaaaf64fa8a450ed676086c0b333770d49e4c8449e7425310011e55494c1,不明,不明,不明,不明,確認なし,ランダム,通常,0,1,qwen15_reused,target_free_semantic_v1
a44269400f4f6b79939e715b7923cdf32d17ca778a661d792a036115b321df0c,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a448d5dbb687599b058ad62d844522137882ca3c5b29229a87db711c8a53b33d,不明,不明,不明,他人名義,確認あり,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a44ed293815029487e804f19102f64746ad0572d8b63b6a6d60a6733ddd0a707,不明,中列,FC初期,女性名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a45ce583c287b230d2efa5d584b81843bab1a7c3d03b8d5583ab0c32b340e30b,立見,不明,復活,女性名義,対応不可,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a46321ea49a9457187aa3d55d6a35e0292202d9924a710e48b9c0d11715f112e,スタンド,中列,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a464e0dbbaf53f2e67073d3f1d2bdabd48fee8ecedc51cf8a6c99a44090d9f20,バルコニー,後方,制作開放,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a470276f97516c0ece79e480dcff08d32d1774bf110885d505abfb097b326f82,バルコニー,中列,FC初期,男性名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a478bf8aea342fe7fd93e4131b7b82a331fb69d5e8da04d935f59edd5801011a,不明,不明,FC初期,不明,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
a49f7fe373add5a9802cba96f5f6b547ced383d284b2b9e974d6d282e19d9aa5,アリーナ,中列,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4ad434a3be856bec153b396e831034debbe3fce878644db640807e9bf00cd71,不明,不明,FC初期,他人名義,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
a4b0991ebb8c0cbba3ee7d3b46c93410065daae14e514bf7b8891b2359365223,不明,不明,FC初期,不明,確認なし,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
a4b6f88bc2e4feadf41498b16c1594757c9775430d9b36ae352b6711582d3d70,不明,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4bef1ca4fa385503c5354a63869b99e3151dea09263cc5f446739d647af0fa5,不明,不明,制作開放,他人名義,確認あり,QR譲渡,通常,0,0,qwen15_reused,target_free_semantic_v1
a4bfd6e88a23339032e62d136d1a825e0214c2c59627ce53fcd4bf95184422e4,不明,不明,不明,名義変更可,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4c64008bf084570adb89eb5fabd9cf9966daf09f9985e25239937afd5fe3461,アリーナ,中列,復活,不明,確認なし,不明,通常,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4ca24c2c9a8bda0dae67fc6c4a35c14ecdc61d9338dc05df4878766eee48bfd,バルコニー,前方,FC初期,他人名義,不明,不明,見切れ,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4d2991a8826e83bd2a156a940227818a93717fae16a738bfb9eaf4317c2ab8b,アリーナ,不明,不明,名義変更可,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4d9588471ec785ffabce6e8533483a8d3287c2317f77a00fb984cdb09e2ad53,不明,中列,不明,他人名義,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4db98e5395dc32afab6a0fb69b797d6b43a6ddd4c718edd75ebb31752beca1f,スタンド,中列,復活,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4dd7898dbadf69634a0c4f8cbcf9294c39493bd61038618019bfe7377f4d2ed,不明,中列,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4e8cc1bda0c7ccc2360cf2d9e967a136d97a828b9ec198425b9c5ec0c760f5d,不明,不明,不明,名義変更可,確認あり,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
a4ed241125fba0c9f41c8f52cfb876388ca98c326931697d613e0f56bf763e67,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a4f4b80a1a247eddd9f91b4ac276f48e4faf1b41c3c11815781327dcf267d7d5,不明,不明,FC初期,名義変更可,確認あり,番手選択,通常,1,0,qwen15_reused,target_free_semantic_v1
a4fbd6977babbb6c46966bf4701617a66bc4f69d10f72213a8180e5c99beef0e,不明,不明,不明,他人名義,不明,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
a4fe6dc4adb5ac680e55968d4507b61e8a6a76ca5ac9728fc216180188aa6a60,スタンド,前方,FC初期,他人名義,対応不可,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a50e7cf3c45308a1d48720ce1affb82a4c8f51b419aca5bfe9e9cb7656cbc51f,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a51021b1d91a2bc00ceba5c61583bc8816d77396696ebbcfab35645b738ea5d4,不明,不明,FC初期,名義変更可,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
a52140e0c16ffb6b5891a3a4fbbf96c4d9fcdf55ad120eac50ab584c08e57cf5,立見,不明,不明,女性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a52545cf35f210b1f02b05b9b1ce0eb9909566e0b8fc65db07462f0635e2e20b,アリーナ,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a526a4329ef758d2579a6b2fc13d7d27e4d0a57de05a1450d49d1ec30b810bf5,スタンド,中列,FC初期,他人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a545f5b5b555e3beee44a3e114675dcd7a4d3cafd03e0f13a6a93352dae46fae,アリーナ,中列,復活,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a54f8dc63cfe364d0d449a1732261e116c567f912f66d33d4695e58e310ba4f9,不明,不明,不明,名義変更可,不明,不明,通常,0,0,qwen15_reused,target_free_semantic_v1
a54f94bcac0497d4e1f3ad7156cc8fc67c15737e4a4b3d05937d4c75e85659a9,不明,不明,不明,名義変更可,確認なし,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a5508d6c5e073cb8657cc16f1fd218b2b241c35767d4c1edb4154eabadecadf6,バルコニー,後方,不明,女性名義,確認なし,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5513c9dcd0a1c6a1673d1ea0a7d5090573af76a860fa043f8414c1a55396e9f,立見,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5648f105980f128b863e7ad65a4d7e696a80c0241f8c315def462ae37d46e18,バルコニー,後方,復活,女性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a56a667b60bb070edfc6f259ee1d903adec50a7d2ebd1328b74cce6ae13b1661,不明,不明,復活,本人名義,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a56d48d81c467d02d77ef0d5d3bfcd734e093922715721f0cfe933931099f03c,不明,不明,不明,名義変更可,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a579a669166367b45193b70c7bfd100a767efcf53d47f12682cd94e90839e63b,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
a57c7387c54fe7afb4c3348c08bdfe82b26ca7abba989eb91a6dbd5085b613a5,不明,不明,不明,他人名義,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a5833c3aee192f9a5bea1440ec8540dd41d3ee0dab26fd11fbd7508193f5118f,不明,不明,不明,不明,確認なし,QR譲渡,不明,0,0,qwen15_reused,target_free_semantic_v1
a588a244a118903e4dfcca64e379e5b48e810d2e58b079abd7372b9cf40ebe8d,スタンド,中列,FC初期,名義変更可,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5894262ce94ab708f92862bb3531a6b46b5219ba882379175fcfab94d6b88ef,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
a59ee20cce553bfd0f0276d96bda6a66b1cc631b486ef953f15c436436229a5f,不明,不明,不明,本人名義,確認あり,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5ab216a1b22ee10502b76bea705597f1f4457d26abc77c137e78b6cf4bc6163,不明,不明,FC初期,不明,確認なし,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5b5f090c2e83489d7ff74d5cdc2809aa4cc5312919fb3cf33bcb9624cf3bf16,スタンド,不明,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5baf31d4caccfc513eac6642d02424ec257a1309c82c44c5d4f60ae43517bc2,不明,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5bda78910367aa4f8a085c3572ef91fe130253dd2e318520c34ad27bd12c214,バルコニー,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5c4d5123f86bfd56c90229f6de1afc4fd06285551e4d9474f79aaf9148940af,スタンド,不明,復活,不明,不明,不明,通常,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5ca4c542bf8d4c1851eab26f32ffb7c6552b471f9206f11dbeafed599c1ef9c,不明,不明,不明,他人名義,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
a5cc49e3225f843d2da0cc96eb1b21c093d096e1c1c81303b8c08bc6d63923e3,バルコニー,中列,不明,女性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5d77db7e59e5770c9d1ef25783206d0001997c92726a6cbaa4a5c61cea42f87,スタンド,前方,FC初期,不明,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5d9603ca9d53e0b8bd5ae54b43711873ae4d0a6012854fbf3607366f2ebb0bf,不明,不明,不明,不明,不明,不明,不明,0,1,qwen_semantic_compact,target_free_semantic_v1
a5e4626cb442283fe897c5dc710cb261d19359ed8f625eb90a3248f17ae10eec,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5e5b4f3e64bdcce315b07df4864fa115a9956c38be28a4fa7a054caf66311b7,バルコニー,後方,復活,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5f99843e5887b85a5f6af0e41d58dd946056b25678af0ede04b62b285b646e4,スタンド,中列,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a5fd4ce506499d8461447a4ff6b20b7cde0ffaaf19fe1afa7058384dd96f969a,スタンド,中列,制作開放,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a6013eb7faa1a643b2f4f25d919367ae4fc348bfc743ebe2f26d60c231b7a761,不明,中列,復活,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a603e0ebc906f8844836f9f8dddd8ea6967f1422b5ec5657237381c8d57fac7d,バルコニー,不明,不明,女性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a62207240e1926f1bd25dac0e6391a13eb3113f6fd556c38862e3a8fd1d697dd,不明,不明,不明,不明,確認なし,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
a627d9afdc688fa2a4e5d592fce1ffbae35090d6e1e4ee9629d19019cd0b8fd8,不明,不明,不明,不明,確認なし,QR譲渡,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
a62d730983188c698d222956484498e8994845dff967c3918bd2c2354d4d4608,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
a62e5e62efa44521fddf071c29563455a325bf00d1ae5540999e308d17144758,不明,不明,不明,不明,確認あり,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
